Caption	Title	Extra	Gi	CreateDate	UpdateDate	Flags	TaxId	Slen	Biomol	MolType	Topology	SourceDb	SegSetSize	ProjectId	Genome	SubType	SubName	AssemblyGi	AssemblyAcc	Tech	Completeness	GeneticCode	Strand	Organism	Strain	BioSample
OM701796	Otidea alutacea voucher HMAS 83560 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2194744102|gb|OM701796.1|	2194744102	2022/04/04	2022/04/04	0	88576	665	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HMAS 83560|China: Xinjiang	0	NA	NA	NA	1	NA	Otidea alutacea	NA	NA
OM703442	Otidea alutacea voucher HMJAU 22992 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2194752437|gb|OM703442.1|	2194752437	2022/04/04	2022/04/04	0	88576	669	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HMJAU 22992|China: Jilin	0	NA	NA	NA	1	NA	Otidea alutacea	NA	NA
OM704914	Otidea alutacea voucher HMAS 83559 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2194768429|gb|OM704914.1|	2194768429	2022/04/04	2022/04/04	0	88576	666	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HMAS 83559|China: Xinjiang	0	NA	NA	NA	1	NA	Otidea alutacea	NA	NA
OM672863	Otidea sp. voucher FLAS-F-68590 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2193983743|gb|OM672863.1|	2193983743	2022/02/19	2022/02/19	0	1962194	608	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|isolation_source|collection_date|collected_by	FLAS-F-68590|USA: TN, Great Smoky Mountains National Park, Cades Cove, School House Gap|on soil|13-Aug-2021|R. Healy	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OM716927	Otidea bufonia voucher HMAS 188416 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2194790437|gb|OM716927.1|	2194790437	2022/04/04	2022/04/04	0	566114	631	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HMAS 188416|China: Yunnan	0	NA	NA	NA	1	NA	Otidea bufonia	NA	NA
OM716928	Otidea bufonia voucher HMAS 76106 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2194790438|gb|OM716928.1|	2194790438	2022/04/04	2022/04/04	0	566114	631	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HMAS 76106|China: Jilin	0	NA	NA	NA	1	NA	Otidea bufonia	NA	NA
OM716929	Otidea bufonia voucher HKAS 54451 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2194790439|gb|OM716929.1|	2194790439	2022/04/04	2022/04/04	0	566114	631	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HKAS 54451|China: Yunnan	0	NA	NA	NA	1	NA	Otidea bufonia	NA	NA
OM721661	Otidea lactea voucher HMAS 61359 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2195004550|gb|OM721661.1|	2195004550	2022/04/04	2022/04/04	0	378509	638	genomic	dna	linear	insd	0	0	NA	specimen_voucher|type_material|country	HMAS 61359|type material of Otidea lactea|China: Heilongjiang	0	NA	NA	NA	1	NA	Otidea lactea	NA	NA
OM721662	Otidea leporina voucher HMAS 83570 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2195004615|gb|OM721662.1|	2195004615	2022/04/04	2022/04/04	0	47199	819	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HMAS 83570|China: Xinjiang	0	NA	NA	NA	1	NA	Otidea leporina	NA	NA
OM721663	Otidea leporina voucher HMAS 29549 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2195004616|gb|OM721663.1|	2195004616	2022/04/04	2022/04/04	0	47199	782	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HMAS 29549|China: Jilin	0	NA	NA	NA	1	NA	Otidea leporina	NA	NA
OM721670	Otidea mirabilis voucher HMAS 83568 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2195004747|gb|OM721670.1|	2195004747	2022/04/04	2022/04/04	0	1125864	666	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	HMAS 83568|China: Xinjiang	0	NA	NA	NA	1	NA	Otidea mirabilis	NA	NA
OM721671	Otidea mirabilis voucher BJTC FM221 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2195004765|gb|OM721671.1|	2195004765	2022/04/04	2022/04/08	0	1125864	661	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country	BJTC FM221|China	0	NA	NA	NA	1	NA	Otidea mirabilis	NA	NA
OM431976	Otidea bufonia strain R73A internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2184765845|gb|OM431976.1|	2184765845	2022/02/02	2022/02/02	0	566114	586	genomic	dna	linear	insd	0	0	NA	strain|host|country|isolation_source|collection_date	R73A|Picea abies|Denmark: Zealand, Vestskoven|ectomycorrhizae|Apr-2021	0	NA	NA	NA	1	NA	Otidea bufonia	R73A	NA
MZ150386	Otidea sp. voucher Otidea_FLAS-F-66502 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2034398868|gb|MZ150386.1|	2034398868	2022/03/02	2022/03/02	0	1962194	546	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|collection_date|collected_by	Otidea_FLAS-F-66502|USA: FL, Alachua Co., Gainesville, Gumroot Trail|13-Jun-2020|Matthew E. Smith	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
MZ150387	Otidea sp. voucher Otidea_MIN_RH1270a internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2034398869|gb|MZ150387.1|	2034398869	2022/03/02	2022/03/02	0	1962194	581	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|collection_date|collected_by	Otidea_MIN_RH1270a|USA: MN, Anoka Co., Cedar Creek Ecosystem Science Reserve|18-Jul-2011|Rosanne Healy	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
MZ150388	Otidea sp. voucher Otidea_MIN933307 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2034398870|gb|MZ150388.1|	2034398870	2022/03/02	2022/03/02	0	1962194	579	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|collection_date|collected_by	Otidea_MIN933307|USA: MN, Anoka Co., Cedar Creek Ecosystem Science Reserve|18-Jul-2011|Rosanne Healy	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
MZ150389	Otidea sp. voucher Otidea_MIN933311_RH1222 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2034398871|gb|MZ150389.1|	2034398871	2022/03/02	2022/03/02	0	1962194	614	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|collection_date|collected_by	Otidea_MIN933311_RH1222|USA: MN, Morrison Co., Lake Alexander Woods Scientific and Natural Area|29-Jul-2010|Rosanne Healy	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
MZ150390	Otidea sp. voucher Otidea_FLAS-F-67078 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2034398872|gb|MZ150390.1|	2034398872	2022/03/02	2022/03/02	0	1962194	585	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|collection_date|collected_by	Otidea_FLAS-F-67078|USA: GA, Big Canoe, Wildcat Creek Loop|23-Aug-2020|Marcos Caiafa	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
MZ150391	Otidea sp. voucher Otidea_RH1280 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2034398873|gb|MZ150391.1|	2034398873	2022/03/02	2022/03/02	0	1962194	622	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|collection_date|collected_by	Otidea_RH1280|USA: MN, Chisago Co., Wild River State Park|09-Aug-2011|Rosanne Healy	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
MZ159397	Otidea onotica voucher K(M):164848 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|2035162824|gb|MZ159397.1|	2035162824	2021/05/16	2021/05/21	0	61494	621	genomic	dna	linear	insd	0	726568	NA	specimen_voucher|country|collection_date|collected_by|identified_by	K(M):164848|United Kingdom: England, Surrey|2009-11-18|E.W. Brown|M. Parslow	0	NA	NA	NA	1	NA	Otidea onotica	NA	NA
NR_172221	Otidea concinna S KH.09.183 ITS region; from TYPE material	gi|2041342537|ref|NR_172221.1|	2041342537	2021/05/19	2021/05/19	512	88578	618	genomic	dna	linear	refseq	0	177353	NA	strain|specimen_voucher|type_material|country|collection_date|collected_by	KH.09.183|S:KH.09.183|epitype of Peziza concinna|Sweden|20-Sep-2009|Karen Hansen & Ibai Olariaga	360040537	JN942774	barcode	NA	1	NA	Otidea concinna	KH.09.183	NA
NG_075195	Otidea mirabilis S F256929 28S rRNA gene, partial sequence; from TYPE material	gi|2050444953|ref|NG_075195.1|	2050444953	2021/06/09	2021/06/09	512	1125864	834	genomic	dna	linear	refseq	0	51803	genomic	isolate|specimen_voucher|type_material|country|isolation_source	GMFN 1951|S:F256929|holotype of Otidea mirabilis|Italy|apothecium	719762786	KM823483	NA	NA	1	NA	Otidea mirabilis	NA	NA
MT006026	Otidea adorniae voucher KR-M-0044785 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|1802877024|gb|MT006026.1|	1802877024	2020/02/04	2020/02/06	0	2572847	616	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|collection_date|collected_by	KR-M-0044785|Germany|2016|A. Schneider	0	NA	NA	NA	1	NA	Otidea adorniae	NA	NA
OM523225	Otidea sp. voucher FLAS-F-68346 large subunit ribosomal RNA gene, partial sequence	gi|2189094484|gb|OM523225.1|	2189094484	2022/02/10	2022/02/10	0	1962194	891	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|isolation_source|collection_date|collected_by	FLAS-F-68346|USA: NC, Nantahala National Forest, Ammons Branch Campground, near old iron bridge on Chattooga River, Bull Pen Road|on soil|05-Sep-2021|Matt Smith	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OM523258	Otidea sp. voucher FLAS-F-68606 large subunit ribosomal RNA gene, partial sequence	gi|2189094645|gb|OM523258.1|	2189094645	2022/02/10	2022/02/10	0	1962194	895	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|isolation_source|collection_date|collected_by	FLAS-F-68606|USA: TN, Great Smoky Mountains National Park, Whaley-Big Greenbrier Cemetery (near)|on soil|14-Aug-2021|Greg Bonito	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OM672682	Otidea sp. voucher FLAS-F-65655 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2193983562|gb|OM672682.1|	2193983562	2022/02/19	2022/02/19	0	1962194	444	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|isolation_source|collection_date|collected_by	FLAS-F-65655|USA: Kansas, Douglas County, Lawrence, University of Kansas Research Woods|On soil|13-Jul-2008|R. Healy	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OM672697	Otidea sp. voucher FLAS-F-68235 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2193983577|gb|OM672697.1|	2193983577	2022/02/19	2022/02/19	0	1962194	641	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|isolation_source|collection_date|collected_by	FLAS-F-68235|USA: TN, Great Smoky Mountains National Park, Schoolhouse Gap Trail|on soil|16-Aug-2021|Ben Lemmond	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OM672734	Otidea sp. voucher FLAS-F-68346 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2193983614|gb|OM672734.1|	2193983614	2022/02/19	2022/02/19	0	1962194	654	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|isolation_source|collection_date|collected_by	FLAS-F-68346|USA: NC, Nantahala National Forest, Ammons Branch Campground, near old iron bridge on Chattooga River, Bull Pen Road|on soil|05-Sep-2021|Matt Smith	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OM672843	Otidea sp. voucher FLAS-F-68544 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2193983723|gb|OM672843.1|	2193983723	2022/02/19	2022/02/19	0	1962194	634	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|isolation_source|collection_date|collected_by	FLAS-F-68544|USA: NC, Great Smoky Mountains National Park, Beech Flats Quiet Walkway, on Hwy 441|on soil|15-Aug-2021|Sarah Prentice	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OM672844	Otidea sp. voucher FLAS-F-68545 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2193983724|gb|OM672844.1|	2193983724	2022/02/19	2022/02/19	0	1962194	616	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|isolation_source|collection_date|collected_by	FLAS-F-68545|USA: NC, Great Smoky Mountains National Park, Beech Flats Quiet Walkway, on Hwy 441|on soil|15-Aug-2021|Sarah Prentice	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
OM672861	Otidea sp. voucher FLAS-F-68588 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|2193983741|gb|OM672861.1|	2193983741	2022/02/19	2022/02/19	0	1962194	598	genomic	dna	linear	insd	0	0	NA	specimen_voucher|country|isolation_source|collection_date|collected_by	FLAS-F-68588|USA: TN, Great Smoky Mountains National Park, Cades Cove, School House Gap|on soil|13-Aug-2021|Ben Lemmond	0	NA	NA	NA	1	NA	Otidea sp.	NA	NA
MN495934	Otidea alutacea isolate AST36B internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence	gi|1747866861|gb|MN495934.1|	1747866861	2021/03/31	2021/03/31	0	88576	631	genomic	dna	linear	insd	0	0	NA	isolate|specimen_voucher	AST36B|LAH35220	0	NA	NA	NA	1	NA	Otidea alutacea	NA	NA
MK569335	Otidea leporina isolate KGOL 28S ribosomal RNA gene, partial sequence	gi|1698884735|gb|MK569335.1|	1698884735	2019/07/13	2021/01/21	0	47199	980	genomic	dna	linear	insd	0	0	NA	isolate|authority|country|collection_date	KGOL|Otidea leporina (Batsch) Fuckel|Kyrgyzstan: Tien Shan Mountains, Chon-Kyzyl-Suu|15-Jul-2016	0	NA	NA	NA	1	NA	Otidea leporina	NA	NA
MK569371	Otidea leporina isolate KGOL 18S ribosomal RNA gene, partial sequence	gi|1698884771|gb|MK569371.1|	1698884771	2019/07/13	2021/01/21	0	47199	983	genomic	dna	linear	insd	0	0	NA	isolate|authority|country|collection_date	KGOL|Otidea leporina (Batsch) Fuckel|Kyrgyzstan: Tien Shan Mountains|15-Jul-2016	0	NA	NA	NA	1	NA	Otidea leporina	NA	NA
NG_066377	Otidea pseudoformicarum HKAS 101386 28S rRNA gene, partial sequence; from TYPE material	gi|1740139310|ref|NG_066377.1|	1740139310	2019/09/13	2019/09/13	512	2293826	884	genomic	dna	linear	refseq	0	51803	genomic	isolate|specimen_voucher|type_material	N243|HKAS:101386|holotype of Otidea pseudoformicarum	1210468528	KY498606	NA	NA	1	NA	Otidea pseudoformicarum	NA	NA
NG_066465	Otidea adorniae MCVE 30102 28S rRNA gene, partial sequence; from TYPE material	gi|1740139398|ref|NG_066465.1|	1740139398	2019/09/13	2019/09/13	512	2572847	643	genomic	dna	linear	refseq	0	51803	NA	isolate|specimen_voucher|type_material|country|isolation_source|collection_date|collected_by	ALV18574|MCVE:30102|holotype of Otidea adorniae|Italy: Puglia, Brindisi, Bosco dei Lucci|under Quercus suber and Q. ilex|23-Nov-2008|C. Agnello	1625813006	MK850502	NA	NA	1	NA	Otidea adorniae	NA	NA
NR_164497	Otidea adorniae MCVE 30102 ITS region; from TYPE material	gi|1746544611|ref|NR_164497.1|	1746544611	2019/09/20	2019/09/20	512	2572847	581	genomic	dna	linear	refseq	0	177353	NA	isolate|specimen_voucher|type_material|country|isolation_source|collection_date|collected_by	ALV18574|MCVE:30102|holotype of Otidea adorniae|Italy: Puglia, Brindisi, Bosco dei Lucci|under Quercus suber and Q. ilex|23-Nov-2008|C. Agnello	1625813019	MK850486	NA	NA	1	NA	Otidea adorniae	NA	NA
NR_164498	Otidea kunmingensis HKAS 49452 ITS region; from TYPE material	gi|1746544612|ref|NR_164498.1|	1746544612	2019/09/20	2019/09/20	512	2572848	595	genomic	dna	linear	refseq	0	177353	NA	specimen_voucher|type_material|country|isolation_source|collection_date|collected_by	HKAS:49452|holotype of Otidea kunmingensis|China: Yunnan, Kunming|on the ground under Quercus|08-Oct-2004|Z. L. Yang	1625813022	MK850489	NA	NA	1	NA	Otidea kunmingensis	NA	NA
MN493146	Otidea alutacea voucher FLAS-F59409 large subunit ribosomal RNA gene, partial sequence	gi|1747457103|gb|MN493146.1|	1747457103	2021/03/31	2021/03/31	0	88576	817	genomic	dna	linear	insd	0	0	NA	specimen_voucher	FLAS-F59409	0	NA	NA	NA	1	NA	Otidea alutacea	NA	NA
MN493147	Otidea alutacea voucher LAH35220 large subunit ribosomal RNA gene, partial sequence	gi|1747457104|gb|MN493147.1|	1747457104	2021/03/31	2021/03/31	0	88576	740	genomic	dna	linear	insd	0	0	NA	specimen_voucher	LAH35220	0	NA	NA	NA	1	NA	Otidea alutacea	NA	NA
MN495933	Otidea alutacea isolate KH454 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence	gi|1747866860|gb|MN495933.1|	1747866860	2021/03/31	2021/03/31	0	88576	532	genomic	dna	linear	insd	0	0	NA	isolate|specimen_voucher	KH454|LAH35563	0	NA	NA	NA	1	NA	Otidea alutacea	NA	NA
